ID,Age,Experience,Income,ZIPCode,Family,CCAvg,Education,Mortgage,Personal_Loan,Securities_Account,CD_Account,Online,CreditCard,Age_Group,major_city,state
3043,52,26,78,94301,3,3.0,2,0,0,0,0,0,0,50-59,Palo Alto,CA
3044,47,22,42,91754,3,2.7,2,0,0,0,0,1,1,40-49,Monterey Park,CA
3045,41,16,15,94124,2,0.3,2,83,0,0,0,0,0,40-49,San Francisco,CA
3046,58,32,48,91768,1,2.8,2,0,0,0,0,1,0,50-59,Pomona,CA
3047,37,12,63,95630,3,2.3,1,0,0,0,0,1,0,30-39,Folsom,CA
3048,57,33,149,95060,1,4.7,1,0,0,1,0,0,0,50-59,Santa Cruz,CA
3049,63,39,49,90275,1,0.8,1,103,0,0,0,1,0,60-69,Rancho Palos Verdes,CA
3050,60,35,125,94720,2,3.9,1,0,0,0,0,0,0,60-69,Berkeley,CA
3051,50,25,58,92131,1,1.3,2,0,0,0,0,1,0,50-59,San Diego,CA
3052,60,35,48,94538,3,1.5,1,0,0,0,0,1,0,60-69,Fremont,CA
3053,54,30,75,94720,2,3.2,3,0,0,0,0,0,1,50-59,Berkeley,CA
3054,28,4,114,92521,2,0.2,1,0,0,0,0,1,0,20-29,Riverside,CA
3055,45,21,134,92697,4,5.5,2,0,1,0,1,1,1,40-49,Irvine,CA
3056,28,2,111,94305,4,2.3,3,0,0,0,0,1,0,20-29,Stanford,CA
3057,54,29,62,94301,4,3.8,2,149,0,0,0,1,0,50-59,Palo Alto,CA
3058,42,18,45,95616,1,0.7,1,0,0,1,0,1,0,40-49,Davis,CA
3059,30,4,113,90064,2,0.2,1,0,0,0,0,1,0,30-39,Los Angeles,CA
3060,61,36,128,94550,1,2.6,1,0,0,0,0,1,0,60-69,Livermore,CA
3061,64,38,168,94061,4,5.7,3,0,1,0,0,1,0,60-69,Redwood City,CA
3062,38,13,81,90095,1,4.0,3,206,0,1,0,1,0,30-39,Los Angeles,CA
3063,39,14,75,92521,1,0.1,2,297,0,0,0,0,1,30-39,Riverside,CA
3064,54,29,21,95841,4,0.1,3,0,0,0,0,0,0,50-59,Sacramento,CA
3065,59,33,83,94701,3,4.4,1,0,0,0,0,1,0,50-59,Berkeley,CA
3066,39,15,121,92354,1,3.5,1,368,0,1,0,1,0,30-39,Loma Linda,CA
3067,63,33,40,91320,4,1.67,3,0,0,0,0,1,0,60-69,Newbury Park,CA
3068,31,5,101,94501,1,2.9,3,170,0,1,0,0,0,30-39,Alameda,CA
3069,56,26,90,92120,2,4.5,3,0,0,0,0,0,0,50-59,San Diego,CA
3070,47,20,68,91320,1,2.67,2,0,0,0,0,1,1,40-49,Newbury Park,CA
3071,28,3,74,91330,2,1.8,2,221,0,1,0,0,0,20-29,Northridge,CA
3072,32,8,74,93023,4,0.1,2,257,0,0,0,0,1,30-39,Ojai,CA
3073,54,30,51,92821,2,3.2,3,0,0,0,0,0,0,50-59,Brea,CA
3074,29,5,149,94611,1,1.5,1,0,0,0,0,1,0,20-29,Oakland,CA
3075,39,15,31,95039,1,1.4,3,88,0,0,0,1,1,30-39,Moss Landing,CA
3076,26,0,85,95616,2,1.6,3,0,0,0,0,0,0,20-29,Davis,CA
3077,29,2,62,92672,2,1.75,3,0,0,0,0,0,1,20-29,San Clemente,CA
3078,46,21,44,95112,1,0.3,1,110,0,1,0,1,0,40-49,San Jose,CA
3079,38,13,63,92325,3,0.5,3,190,0,1,1,1,1,30-39,Crestline,CA
3080,55,31,23,95616,2,0.3,1,0,0,0,0,1,1,50-59,Davis,CA
3081,48,22,40,94063,3,2.2,2,87,0,0,0,1,0,40-49,Redwood City,CA
3082,36,10,78,95064,2,4.5,3,204,0,0,0,1,1,30-39,Santa Cruz,CA
3083,39,13,40,92122,3,0.9,3,129,0,0,0,1,0,30-39,San Diego,CA
3084,40,16,78,90720,4,2.4,1,0,0,1,1,1,0,40-49,Los Alamitos,CA
3085,26,0,129,90028,3,0.7,2,0,1,0,0,0,0,20-29,Los Angeles,CA
3086,55,29,71,91311,3,0.3,2,0,0,0,0,0,1,50-59,Chatsworth,CA
3087,61,35,23,94720,3,0.3,3,0,0,0,0,1,0,60-69,Berkeley,CA
3088,57,33,15,94303,2,0.3,1,0,0,0,0,1,0,50-59,Palo Alto,CA
3089,56,31,28,94720,1,1.3,1,138,0,0,0,0,1,50-59,Berkeley,CA
3090,31,5,23,94110,3,1.0,1,95,0,0,0,0,0,30-39,San Francisco,CA
3091,61,31,19,91109,1,1.5,3,0,0,0,0,1,0,60-69,Pasadena,CA
3092,58,32,42,95020,3,1.4,3,158,0,0,0,0,1,50-59,Gilroy,CA
3093,43,18,113,90036,2,0.4,1,325,0,1,0,0,0,40-49,Los Angeles,CA
3094,29,5,34,90717,4,0.4,2,0,0,0,0,0,1,20-29,Lomita,CA
3095,50,23,19,90272,1,0.5,2,104,0,0,0,0,1,50-59,Pacific Palisades,CA
3096,49,25,43,94109,1,1.6,2,0,0,0,0,1,1,40-49,San Francisco,CA
3097,43,18,179,94108,3,1.2,1,0,1,1,1,1,0,40-49,San Francisco,CA
3098,58,32,44,92182,3,2.2,3,0,0,0,0,0,0,50-59,San Diego,CA
3099,41,16,21,92024,2,0.1,2,0,0,0,0,0,0,40-49,Encinitas,CA
3100,65,40,115,92647,1,2.5,1,174,0,0,0,0,1,60-69,Huntington Beach,CA
3101,52,27,81,90024,4,3.8,2,0,0,0,0,0,1,50-59,Los Angeles,CA
3102,55,31,91,93555,2,2.8,1,0,0,0,0,0,0,50-59,Ridgecrest,CA
3103,49,25,30,90095,4,0.9,2,0,0,0,0,0,1,40-49,Los Angeles,CA
3104,52,22,55,92129,3,1.4,3,0,0,0,0,1,0,50-59,San Diego,CA
3105,56,31,48,91775,2,2.1,3,0,0,0,0,0,1,50-59,San Gabriel,CA
3106,30,4,23,94122,4,0.3,2,121,0,0,0,0,0,30-39,San Francisco,CA
3107,36,10,21,92084,3,0.1,2,0,0,0,0,0,0,30-39,Vista,CA
3108,41,17,55,92374,2,1.7,1,0,0,0,0,0,0,40-49,Redlands,CA
3109,42,15,21,95678,3,1.0,2,0,0,0,0,1,0,40-49,Roseville,CA
3110,60,34,40,93940,3,2.2,3,0,0,1,0,1,0,60-69,Monterey,CA
3111,44,20,30,95020,4,0.3,1,0,0,0,0,0,1,40-49,Gilroy,CA
3112,34,9,78,90095,3,0.6,2,0,0,0,0,1,0,30-39,Los Angeles,CA
3113,56,32,65,92677,2,3.2,3,0,0,0,0,1,0,50-59,Laguna Niguel,CA
3114,31,5,50,91330,4,2.1,3,209,0,0,0,1,0,30-39,Northridge,CA
3115,29,4,55,90024,4,2.0,2,0,0,1,0,1,0,20-29,Los Angeles,CA
3116,31,5,111,94305,2,0.2,1,0,0,0,0,0,0,30-39,Stanford,CA
3117,36,10,21,92008,3,0.1,2,0,0,0,0,0,1,30-39,Carlsbad,CA
3118,42,16,65,92614,3,0.5,3,256,0,0,0,1,0,40-49,Irvine,CA
3119,64,39,114,90095,1,0.8,3,0,0,0,0,1,0,60-69,Los Angeles,CA
3120,61,36,54,91320,3,0.9,3,179,0,0,0,1,0,60-69,Newbury Park,CA
3121,35,11,75,94542,2,1.7,2,0,0,0,0,1,0,30-39,Hayward,CA
3122,28,2,13,91791,4,0.4,1,0,0,0,0,0,1,20-29,West Covina,CA
3123,38,14,54,90095,2,0.6,3,218,0,0,0,0,0,30-39,Los Angeles,CA
3124,44,17,22,94546,3,1.0,2,126,0,0,0,1,1,40-49,Castro Valley,CA
3125,45,20,198,95053,2,2.8,1,0,0,0,0,1,1,40-49,Santa Clara,CA
3126,46,20,18,92521,1,0.2,1,0,0,0,0,1,1,40-49,Riverside,CA
3127,57,32,74,92780,4,0.7,1,0,0,0,0,0,1,50-59,Tustin,CA
3128,40,14,61,94539,4,0.2,3,0,0,0,0,1,0,40-49,Fremont,CA
3129,38,12,64,94115,2,1.8,1,0,0,0,0,0,0,30-39,San Francisco,CA
3130,39,14,10,92705,2,0.3,2,0,0,1,0,0,1,30-39,Santa Ana,CA
3131,23,2,82,92152,2,1.8,2,0,0,1,0,0,1,20-29,San Diego,CA
3132,47,22,61,94025,3,2.7,2,168,0,0,0,1,1,40-49,Menlo Park,CA
3133,32,7,83,94302,2,2.5,1,148,0,1,0,1,0,30-39,Palo Alto,CA
3134,30,5,73,93711,3,2.6,3,0,0,0,0,1,0,30-39,Fresno,CA
3135,54,30,22,95060,2,0.4,1,89,0,0,0,1,0,50-59,Santa Cruz,CA
3136,25,0,91,95039,2,1.8,2,321,0,0,0,0,0,20-29,Moss Landing,CA
3137,60,34,65,95354,3,2.2,3,94,0,1,1,0,1,60-69,Modesto,CA
3138,61,36,13,91711,3,0.5,1,0,0,0,0,1,0,60-69,Claremont,CA
3139,36,11,103,93555,1,4.6,1,255,0,0,0,1,0,30-39,Ridgecrest,CA
3140,52,26,95,92130,1,0.3,1,0,0,0,0,1,0,50-59,San Diego,CA
3141,33,7,31,94303,4,1.0,1,0,0,0,0,1,1,30-39,Palo Alto,CA
3142,57,31,131,90405,3,0.6,1,0,1,0,0,1,0,50-59,Santa Monica,CA
3143,34,8,175,95051,4,1.1,3,0,1,1,1,1,1,30-39,Santa Clara,CA
3144,50,24,38,91105,4,0.1,1,0,0,0,0,1,0,50-59,Pasadena,CA
3145,43,18,104,91711,3,1.0,1,0,0,0,0,1,0,40-49,Claremont,CA
3146,34,10,114,94305,3,3.3,3,0,1,0,0,0,0,30-39,Stanford,CA
3147,26,1,38,91910,4,1.7,2,0,0,0,0,1,0,20-29,Chula Vista,CA
3148,26,0,30,94024,4,1.3,3,0,0,0,0,1,1,20-29,Los Altos,CA
3149,48,22,19,95616,2,0.1,3,106,0,0,0,0,0,40-49,Davis,CA
3150,49,25,25,95192,4,1.0,1,0,0,0,0,1,1,40-49,San Jose,CA
3151,47,22,124,90027,4,5.0,3,0,1,0,0,0,0,40-49,Los Angeles,CA
3152,43,19,20,94110,3,0.5,1,0,0,0,0,0,0,40-49,San Francisco,CA
3153,40,15,83,90275,1,1.0,3,0,0,0,0,0,0,40-49,Rancho Palos Verdes,CA
3154,31,5,18,94111,4,0.3,2,0,0,0,0,0,1,30-39,San Francisco,CA
3155,27,1,99,94305,1,3.0,3,149,1,0,0,0,1,20-29,Stanford,CA
3156,55,29,62,92626,3,0.3,2,0,0,0,0,1,0,50-59,Costa Mesa,CA
3157,54,30,24,92647,1,0.1,2,0,0,0,0,0,0,50-59,Huntington Beach,CA
3158,23,2,13,94720,4,1.0,1,84,0,0,0,1,0,20-29,Berkeley,CA
3159,54,28,64,90095,2,0.8,3,0,0,1,0,1,0,50-59,Los Angeles,CA
3160,57,33,62,92831,3,2.67,1,240,0,0,0,0,0,50-59,Fullerton,CA
3161,41,15,158,94304,1,4.7,2,0,1,1,1,0,1,40-49,Palo Alto,CA
3162,28,4,88,94024,1,5.4,1,0,0,0,0,1,0,20-29,Los Altos,CA
3163,33,7,28,94109,4,0.8,1,0,0,0,0,1,0,30-39,San Francisco,CA
3164,51,27,52,94132,2,1.0,3,0,0,0,0,0,0,50-59,San Francisco,CA
3165,28,4,82,95136,4,0.0,1,0,0,0,0,1,1,20-29,San Jose,CA
3166,63,37,140,91711,2,6.9,1,97,0,0,0,0,1,60-69,Claremont,CA
3167,29,4,80,90028,1,0.8,2,0,0,0,0,1,1,20-29,Los Angeles,CA
3168,62,38,58,94720,4,1.2,2,228,0,0,0,0,1,60-69,Berkeley,CA
3169,51,25,180,94701,1,1.7,1,0,0,0,0,1,0,50-59,Berkeley,CA
3170,52,28,55,94608,1,1.6,2,227,0,0,0,0,0,50-59,Emeryville,CA
3171,43,16,65,94110,3,2.67,2,100,0,0,0,0,0,40-49,San Francisco,CA
3172,39,12,62,91910,3,2.33,2,0,0,0,0,0,0,30-39,Chula Vista,CA
3173,35,9,23,95670,4,0.3,1,0,0,0,0,0,0,30-39,Rancho Cordova,CA
3174,34,10,35,94309,1,1.7,1,0,0,0,0,1,0,30-39,Palo Alto,CA
3175,49,24,35,94701,4,0.2,2,0,0,0,0,0,1,40-49,Berkeley,CA
3176,43,18,74,92009,4,0.4,1,0,0,0,0,0,0,40-49,Carlsbad,CA
3177,48,24,14,91330,3,0.4,1,0,0,0,0,1,0,40-49,Northridge,CA
3178,30,4,83,91007,2,1.5,3,199,0,0,0,0,1,30-39,Arcadia,CA
3179,46,21,71,95814,4,1.9,3,0,0,0,0,0,0,40-49,Sacramento,CA
3180,43,17,53,90245,2,0.7,1,130,0,1,0,1,0,40-49,El Segundo,CA
3181,27,3,103,92121,2,0.6,1,84,0,0,0,0,0,20-29,San Diego,CA
3182,39,15,109,95827,1,1.7,1,0,0,0,0,1,0,30-39,Sacramento,CA
3183,58,33,60,94304,2,1.9,2,94,0,1,0,1,0,50-59,Palo Alto,CA
3184,44,17,12,94542,3,0.67,2,0,0,0,0,1,0,40-49,Hayward,CA
3185,39,15,141,92354,2,8.0,1,0,0,0,0,1,0,30-39,Loma Linda,CA
3186,35,10,128,92843,1,3.8,1,0,0,0,0,1,0,30-39,Garden Grove,CA
3187,41,16,98,95192,3,1.0,1,296,0,0,0,0,0,40-49,San Jose,CA
3188,43,18,41,94035,1,0.5,3,0,0,0,0,0,0,40-49,Mountain View,CA
3189,55,25,90,90717,2,4.5,3,0,0,0,0,0,1,50-59,Lomita,CA
3190,32,6,31,92675,1,0.3,1,0,0,0,0,0,0,30-39,San Juan Capistrano,CA
3191,56,26,74,91335,1,3.0,3,0,0,0,0,0,0,50-59,Reseda,CA
3192,30,5,83,93101,4,1.8,3,0,0,0,0,0,1,30-39,Santa Barbara,CA
3193,65,39,35,94005,1,0.5,3,0,0,0,0,0,0,60-69,Brisbane,CA
3194,31,7,140,95616,1,4.0,1,0,0,0,0,0,1,30-39,Davis,CA
3195,41,15,65,90019,3,0.5,3,0,0,0,0,0,0,40-49,Los Angeles,CA
3196,55,29,35,90007,3,1.4,1,0,0,0,0,0,0,50-59,Los Angeles,CA
3197,37,7,73,94043,4,1.8,3,0,0,0,0,1,1,30-39,Mountain View,CA
3198,34,10,29,93555,1,1.5,2,0,0,0,0,1,0,30-39,Ridgecrest,CA
3199,34,9,55,92122,4,2.0,2,147,0,0,0,0,1,30-39,San Diego,CA
3200,33,9,20,95521,4,0.7,2,0,0,0,0,1,0,30-39,Arcata,CA
3201,48,23,70,92122,1,2.8,2,0,0,0,0,0,0,40-49,San Diego,CA
3202,28,3,81,92121,4,0.2,1,0,0,0,0,0,0,20-29,San Diego,CA
3203,30,4,25,92173,2,0.3,1,0,0,1,0,1,0,30-39,San Ysidro,CA
3204,44,20,119,92677,2,7.5,1,239,0,0,0,1,0,40-49,Laguna Niguel,CA
3205,61,35,49,90095,4,1.7,2,185,0,0,0,0,0,60-69,Los Angeles,CA
3206,59,33,38,92407,1,1.4,1,0,0,0,0,1,1,50-59,San Bernardino,CA
3207,33,7,80,91103,2,1.5,3,0,0,0,0,1,1,30-39,Pasadena,CA
3208,56,32,84,93407,1,4.3,1,0,0,0,0,1,1,50-59,San Luis Obispo,CA
3209,53,29,61,95032,4,1.6,2,0,0,0,0,1,0,50-59,Los Gatos,CA
3210,42,16,173,91355,2,1.5,2,373,1,0,1,1,1,40-49,Valencia,CA
3211,43,19,60,94301,2,2.5,1,0,0,1,0,0,0,40-49,Palo Alto,CA
3212,35,9,83,90277,2,4.5,3,0,0,0,0,1,0,30-39,Redondo Beach,CA
3213,61,35,59,92697,1,2.8,2,0,0,0,0,0,0,60-69,Irvine,CA
3214,39,9,32,90212,3,2.0,3,116,0,0,0,1,0,30-39,Beverly Hills,CA
3215,61,37,33,91775,3,0.1,3,0,0,0,0,1,0,60-69,San Gabriel,CA
3216,40,15,19,90630,4,0.2,3,0,0,0,0,1,0,40-49,Cypress,CA
3217,34,8,14,95014,4,0.3,1,0,0,0,0,0,0,30-39,Cupertino,CA
3218,65,39,94,93022,4,4.1,1,120,1,0,1,1,1,60-69,Oak View,CA
3219,40,16,154,94122,2,6.1,1,325,0,0,0,1,0,40-49,San Francisco,CA
3220,39,15,33,92346,1,2.0,2,0,0,0,0,0,0,30-39,Highland,CA
3221,61,35,28,93302,2,0.2,3,135,0,0,0,1,0,60-69,Bakersfield,CA
3222,40,16,44,93407,1,1.8,1,0,0,1,0,1,0,40-49,San Luis Obispo,CA
3223,49,23,81,93107,2,0.8,3,0,0,0,0,0,0,40-49,Santa Barbara,CA
3224,43,18,29,95126,1,0.5,3,0,0,0,0,1,0,40-49,San Jose,CA
3225,45,21,58,94025,3,0.3,3,0,0,1,0,1,0,40-49,Menlo Park,CA
3226,52,28,38,95064,4,0.9,2,0,0,0,0,0,1,50-59,Santa Cruz,CA
3227,32,8,82,93943,3,1.5,1,0,0,0,0,1,1,30-39,Monterey,CA
3228,31,7,18,94720,1,0.4,3,0,0,0,0,1,0,30-39,Berkeley,CA
3229,27,2,45,94305,2,1.7,2,0,0,0,0,0,1,20-29,Stanford,CA
3230,33,9,64,92507,4,3.4,1,0,0,0,0,0,0,30-39,Riverside,CA
3231,65,40,48,94708,3,2.4,1,0,0,0,0,0,1,60-69,Berkeley,CA
3232,62,37,24,90717,1,0.3,3,0,0,1,0,1,0,60-69,Lomita,CA
3233,55,25,65,92093,4,2.0,3,0,0,0,0,1,0,50-59,La Jolla,CA
3234,46,20,111,95037,1,0.0,1,329,0,0,0,0,0,40-49,Morgan Hill,CA
3235,37,12,114,91107,3,0.6,2,0,0,0,0,1,0,30-39,Pasadena,CA
3236,60,35,39,91711,2,1.6,3,0,0,0,0,1,0,60-69,Claremont,CA
3237,44,14,19,94112,1,0.75,3,0,0,0,0,0,1,40-49,San Francisco,CA
3238,35,9,22,94085,3,0.1,2,0,0,0,1,1,1,30-39,Sunnyvale,CA
3239,52,28,49,94928,4,1.1,2,0,0,0,0,1,0,50-59,Rohnert Park,CA
3240,30,4,40,90095,1,0.3,1,0,0,0,0,1,0,30-39,Los Angeles,CA
3241,62,36,63,93407,1,1.6,1,118,0,0,0,1,0,60-69,San Luis Obispo,CA
3242,41,15,55,94305,1,2.8,1,0,0,0,0,0,0,40-49,Stanford,CA
3243,38,14,33,92096,1,2.0,2,0,0,0,0,1,0,30-39,San Marcos,CA
3244,52,26,31,92054,4,1.5,3,0,0,0,0,1,0,50-59,Oceanside,CA
3245,48,24,24,92624,4,0.2,1,0,0,0,0,1,0,40-49,Capistrano Beach,CA
3246,47,22,81,90009,4,3.6,3,0,0,0,0,1,1,40-49,Los Angeles,CA
3247,41,17,81,95422,1,0.8,2,223,0,0,0,1,0,40-49,Clearlake,CA
3248,44,20,113,95032,2,3.3,1,0,0,0,0,1,1,40-49,Los Gatos,CA
3249,31,6,92,92037,2,3.3,1,0,0,0,0,0,0,30-39,La Jolla,CA
3250,50,25,81,92806,1,1.2,1,0,0,0,0,0,0,50-59,Anaheim,CA
3251,36,11,101,90212,3,1.2,3,0,0,1,0,0,1,30-39,Beverly Hills,CA
3252,52,26,78,90720,3,3.0,2,0,0,0,0,0,1,50-59,Los Alamitos,CA
3253,62,38,78,92521,2,0.0,3,0,0,0,0,1,0,60-69,Riverside,CA
3254,55,30,35,94025,1,1.5,2,118,0,0,0,0,1,50-59,Menlo Park,CA
3255,61,37,9,93907,2,0.3,3,0,0,0,0,1,0,60-69,Salinas,CA
3256,34,7,82,95741,4,2.0,2,0,0,0,0,1,1,30-39,Rancho Cordova,CA
3257,34,9,41,94305,1,2.5,3,0,0,0,0,0,0,30-39,Stanford,CA
3258,59,35,84,92407,1,1.8,3,0,0,0,0,1,0,50-59,San Bernardino,CA
3259,41,17,42,91910,4,2.2,2,185,0,1,0,1,0,40-49,Chula Vista,CA
3260,33,8,54,92251,3,2.3,1,0,0,0,0,0,1,30-39,Imperial,CA
3261,55,30,84,95821,2,0.0,3,0,0,0,0,0,0,50-59,Sacramento,CA
3262,64,40,131,91103,1,3.8,1,0,0,0,0,0,0,60-69,Pasadena,CA
3263,44,19,85,90024,2,3.8,3,0,0,0,0,1,0,40-49,Los Angeles,CA
3264,32,8,84,92093,4,3.4,1,0,0,0,0,1,0,30-39,La Jolla,CA
3265,67,41,114,95616,4,2.4,3,0,0,0,0,1,0,60-69,Davis,CA
3266,40,14,61,94612,3,0.5,3,0,0,0,0,1,0,40-49,Oakland,CA
3267,57,31,39,92821,1,2.2,3,0,0,0,0,1,1,50-59,Brea,CA
3268,59,35,21,95818,2,1.0,1,120,0,0,0,1,0,50-59,Sacramento,CA
3269,43,17,111,91423,4,5.4,3,0,1,0,0,1,0,40-49,Sherman Oaks,CA
3270,58,34,68,94305,2,2.8,1,113,0,0,0,0,0,50-59,Stanford,CA
3271,50,23,179,94609,4,3.6,2,0,1,0,0,1,0,50-59,Oakland,CA
3272,52,27,93,90291,4,4.1,2,0,1,0,0,0,1,50-59,Venice,CA
3273,35,9,85,92121,2,1.8,1,0,0,0,0,0,0,30-39,San Diego,CA
3274,40,15,180,90095,1,4.1,1,0,0,0,0,0,0,40-49,Los Angeles,CA
3275,31,5,110,92123,2,1.5,3,0,0,0,0,1,0,30-39,San Diego,CA
3276,32,8,65,95134,1,1.2,1,268,0,0,0,1,0,30-39,San Jose,CA
3277,55,31,159,92123,1,3.9,3,0,1,0,0,0,0,50-59,San Diego,CA
3278,43,19,81,92121,2,3.2,1,0,0,0,0,1,0,40-49,San Diego,CA
3279,31,6,132,94571,1,3.8,1,0,0,0,0,1,0,30-39,Rio Vista,CA
3280,26,2,44,94901,1,2.0,2,0,0,0,0,0,0,20-29,San Rafael,CA
3281,58,33,98,90277,1,2.6,1,0,0,0,0,0,0,50-59,Redondo Beach,CA
3282,51,25,62,95014,2,1.5,2,0,0,0,0,1,1,50-59,Cupertino,CA
3283,45,21,91,95054,1,4.7,1,0,0,0,0,1,0,40-49,Santa Clara,CA
3284,56,30,29,92152,4,0.7,2,87,0,0,0,1,0,50-59,San Diego,CA
3285,25,2,101,95819,4,2.1,3,0,0,0,0,0,1,20-29,Sacramento,CA
3286,38,13,65,91706,3,0.7,2,0,0,0,0,1,0,30-39,Baldwin Park,CA
3287,62,36,58,95020,1,2.8,2,0,0,0,0,0,1,60-69,Gilroy,CA
3288,39,13,32,90747,2,0.8,3,0,0,0,0,1,0,30-39,Carson,CA
3289,56,30,140,94122,4,0.5,1,292,1,0,0,0,0,50-59,San Francisco,CA
3290,50,25,44,94303,1,0.3,1,187,0,0,0,1,1,50-59,Palo Alto,CA
3291,52,27,113,92038,1,0.1,3,0,0,0,0,0,0,50-59,La Jolla,CA
3292,53,28,38,94998,1,1.3,2,0,0,0,0,1,0,50-59,Novato,CA
3293,25,2,13,95616,4,0.4,1,0,0,1,0,0,0,20-29,Davis,CA
3294,44,20,62,94939,2,2.5,1,0,0,1,0,1,0,40-49,Larkspur,CA
3295,42,12,29,93611,3,2.0,3,0,0,0,0,0,0,40-49,Clovis,CA
3296,42,16,141,94960,3,4.0,2,0,1,0,0,0,0,40-49,San Anselmo,CA
3297,63,37,132,94080,1,4.4,2,0,1,0,0,1,0,60-69,South San Francisco,CA
3298,57,32,23,93407,1,0.3,3,0,0,0,0,1,1,50-59,San Luis Obispo,CA
3299,56,32,11,94110,2,0.3,1,89,0,0,0,0,0,50-59,San Francisco,CA
3300,60,34,90,92192,4,1.9,2,0,0,0,0,1,0,60-69,San Diego,CA
3301,62,38,43,92354,1,1.9,2,0,0,0,0,1,0,60-69,Loma Linda,CA
3302,48,22,59,90086,4,2.6,1,0,0,0,0,1,1,40-49,Los Angeles,CA
3303,37,11,28,94501,2,0.8,3,0,0,0,0,0,0,30-39,Alameda,CA
3304,55,29,28,94539,2,0.7,2,82,0,0,0,1,1,50-59,Fremont,CA
3305,42,17,108,95120,3,1.0,1,383,0,0,0,1,0,40-49,San Jose,CA
3306,39,13,78,95616,1,2.8,3,0,0,0,0,0,0,30-39,Davis,CA
3307,47,22,65,90840,1,2.4,1,0,0,0,0,1,0,40-49,Long Beach,CA
3308,34,10,25,92038,4,1.0,1,0,0,0,0,1,0,30-39,La Jolla,CA
3309,48,23,108,92120,2,3.8,3,0,0,0,0,0,1,40-49,San Diego,CA
3310,52,27,43,94611,4,0.2,2,0,0,0,0,1,0,50-59,Oakland,CA
3311,53,29,95,94720,4,1.0,2,0,0,0,0,1,1,50-59,Berkeley,CA
3312,49,25,24,95819,1,0.3,1,0,0,0,0,0,0,40-49,Sacramento,CA
3313,47,22,190,94550,2,8.8,1,0,0,0,0,0,0,40-49,Livermore,CA
3314,48,24,24,91950,1,0.9,3,0,0,0,0,0,0,40-49,National City,CA
3315,38,13,41,90073,4,1.7,1,0,0,0,0,1,0,30-39,Los Angeles,CA
3316,48,22,80,94720,3,1.1,1,0,0,0,0,0,0,40-49,Berkeley,CA
3317,56,26,63,94501,3,2.0,3,0,0,0,0,1,0,50-59,Alameda,CA
3318,65,41,79,90035,3,2.0,3,0,0,0,0,0,0,60-69,Los Angeles,CA
3319,46,20,105,90089,4,3.2,1,0,1,0,0,0,0,40-49,Los Angeles,CA
3320,60,35,153,95136,3,2.0,3,0,1,0,0,0,1,60-69,San Jose,CA
3321,50,25,114,92104,1,0.6,1,0,0,0,0,0,1,50-59,San Diego,CA
3322,41,15,120,94521,1,5.2,1,0,0,0,0,1,0,40-49,Concord,CA
3323,41,16,104,92008,1,4.0,3,0,0,0,1,1,1,40-49,Carlsbad,CA
3324,60,35,20,92110,1,1.3,1,0,0,0,0,1,0,60-69,San Diego,CA
3325,57,31,41,91401,1,1.4,1,0,0,1,0,1,0,50-59,Van Nuys,CA
3326,48,23,35,93302,2,1.3,1,0,0,0,0,0,0,40-49,Bakersfield,CA
3327,53,27,174,91006,1,2.9,2,0,1,0,0,1,0,50-59,Arcadia,CA
3328,42,18,164,93407,1,1.3,3,0,1,1,1,1,1,40-49,San Luis Obispo,CA
3329,45,20,22,90230,1,0.1,1,0,0,0,0,0,0,40-49,Culver City,CA
3330,35,10,132,94123,1,3.8,1,82,0,0,0,0,1,30-39,San Francisco,CA
3331,34,9,32,95054,4,1.1,3,0,0,0,0,1,0,30-39,Santa Clara,CA
3332,67,42,21,94607,3,0.1,3,0,0,0,0,0,1,60-69,Oakland,CA
3333,36,9,49,94402,2,1.67,2,0,0,0,0,0,1,30-39,San Mateo,CA
3334,37,13,79,91711,4,0.1,2,280,0,0,0,1,0,30-39,Claremont,CA
3335,40,14,30,94720,2,0.8,3,86,0,0,0,0,0,40-49,Berkeley,CA
3336,35,10,118,92069,2,7.8,1,358,0,0,0,0,0,30-39,San Marcos,CA
3337,60,34,11,94305,4,0.7,3,0,0,0,0,1,0,60-69,Stanford,CA
3338,59,29,61,92008,3,2.0,3,0,0,0,0,1,0,50-59,Carlsbad,CA
3339,35,9,43,92037,4,1.2,2,0,0,1,0,1,0,30-39,La Jolla,CA
3340,27,1,141,95135,4,5.1,3,354,1,0,0,0,0,20-29,San Jose,CA
3341,29,3,54,94104,4,1.8,3,0,0,0,0,0,0,20-29,San Francisco,CA
3342,35,9,33,91125,2,0.3,1,0,0,1,0,1,0,30-39,Pasadena,CA
3343,38,13,84,91330,3,1.2,3,121,0,0,0,1,1,30-39,Northridge,CA
3344,62,37,125,94801,1,1.0,3,0,1,0,0,1,0,60-69,Richmond,CA
3345,43,19,110,90639,1,3.4,1,0,0,0,0,0,1,40-49,La Mirada,CA
3346,35,11,14,94720,4,1.0,1,0,0,0,1,1,1,30-39,Berkeley,CA
3347,41,15,65,92037,2,2.8,1,0,0,0,0,1,1,40-49,La Jolla,CA
3348,65,41,78,92109,3,2.0,3,0,0,0,1,1,1,60-69,San Diego,CA
3349,61,35,18,94303,3,0.3,3,0,0,0,0,0,0,60-69,Palo Alto,CA
3350,55,25,95,92407,2,4.5,3,275,0,0,0,0,0,50-59,San Bernardino,CA
